"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"Phah hó͘ lia̍h chha̍t iā-tio̍h chhin hiaⁿ-tī","Phah hoo2 liah8 chhat8 ia7-tioh8 chhin hiann-ti7","Phah hóo lia̍h tsha̍t iā-tio̍h tshin hiann-tī","Phah hoo2 liah8 tshat8 ia7-tioh8 tshin hiann-ti7","1659"
"iu-lo̍k-ni","iu-lok8-ni","iu-lo̍k-ni","iu-lok8-ni","1660"
"iu-lo̍k-leng","iu-lok8-leng","iu-lo̍k-ling","iu-lok8-ling","1660"
"lâng-un","lang5-un","lâng-un","lang5-un","1661"
"kheh-bú","kheh-bu2","kheh-bú","kheh-bu2","1662"
"am-lâi-chhé-khì","am-lai5-chhe2-khi3","am-lâi-tshé-khì","am-lai5-tshe2-khi3","1663"
"mài koh liām--ah","mai3 koh liam7--ah","mài koh liām--ah","mai3 koh liam7--ah","1664"
"mài koh se̍h-se̍h-liām","mai3 koh seh8-seh8-liam7","mài koh se̍h-se̍h-liām","mai3 koh seh8-seh8-liam7","1665"
"khiā-keⁿ","khia7-kenn","khiā-kenn","khia7-kenn","1666"
"sng-sûiⁿ","sng-suinn5","sng-sûinn","sng-suinn5","1667"
"hōaⁿ-chhiú","hoann7-chhiu2","huānn-tshiú","huann7-tshiu2","1668"
"chn̄g chi-bai","chng7 chi-bai","tsn̄g tsi-bai","tsng7 tsi-bai","1669"
"suh lān-pha","suh lan7-pha","suh lān-pha","suh lan7-pha","1670"
"Tông Sam-chōng","Tong5 Sam-chong7","Tông Sam-tsōng","Tong5 Sam-tsong7","1671"
"Bi̍t-hi-kó͘","Bit8-hi-koo2","Bi̍t-hi-kóo","Bit8-hi-koo2","1672"
"Bí-kok sian-tan","Bi2-kok sian-tan","Bí-kok sian-tan","Bi2-kok sian-tan","1673"
"âng-chng-á-lō͘","ang5-chng-a2-loo7","âng-tsng-á-lōo","ang5-tsng-a2-loo7","1674"
"tī hia","ti7 hia","tī hia","ti7 hia","1675"
"âng-thâng","ang5-thang5","âng-thâng","ang5-thang5","1676"
"kho͘-chí-á","khoo-chi2-a2","khoo-tsí-á","khoo-tsi2-a2","1677"
"thô͘-thóaⁿ-á","thoo5-thoann2-a2","thôo-thuánn-á","thoo5-thuann2-a2","1678"
"Nô-ui","No5-ui","Nô-ui","No5-ui","1679"
"siàu-liām","siau3-liam7","siàu-liām","siau3-liam7","1680"
"kha-ta̍h-si̍t-tē","kha-tah8-sit8-te7","kha-ta̍h-si̍t-tē","kha-tah8-sit8-te7","1681"
"khùn bē--khì","khun3 be7--khi3","khùn bē--khì","khun3 be7--khi3","1682"
"saⁿ-cha̍p thóng","sann-chap8 thong2","sann-tsa̍p thóng","sann-tsap8 thong2","1683"
"bah-tāu-á","bah-tau7-a2","bah-tāu-á","bah-tau7-a2","1684"
"ko͘-chiáu","koo-chiau2","koo-chiáu","koo-chiau2","1685"
"gû-po͘","gu5-poo","gû-poo","gu5-poo","1686"
"Po̍k-lap","Pok8-lap","Po̍k-lap","Pok8-lap","1687"
"gê","ge5","gê","ge5","1688"
"chhiú-gē","chhiu2-ge7","tshiú-gē","tshiu2-ge7","1689"
"hûi-á-tiàm","hui5-a2-tiam3","huî-á-tiàm","hui5-a2-tiam3","1690"
"khiàm-khoat","khiam3-khoat","khiàm-khuat","khiam3-khuat","1691"
"tô-iûⁿ-á","to5-iunn5-a2","tô-iûnn-á","to5-iunn5-a2","1692"
"pe̍h-thih-á","peh8-thih-a2","pe̍h-thih-á","peh8-thih-a2","1693"
"khah chē","khah che7","khah tsē","khah tse7","1694"
"bô-hāu","bo5-hau7","bô-hāu","bo5-hau7","1695"
"bô-khah-choa̍h","bo5-khah-choah8","bô-khah-tsua̍h","bo5-khah-tsuah8","1696"
"kiáu-jiáu","kiau2-jiau2","kiáu-jiáu","kiau2-jiau2","1697"
"tiam-á","tiam-a2","tiam-á","tiam-a2","1698"
"gín-á","gin2-a2","gín-á","gin2-a2","1699"
"chhì-ūi","chhi3-ui7","tshì-uī","tshi3-ui7","1700"
"si-siá-mo͘h","si-sia2-mooh","si-siá-mooh","si-sia2-mooh","1701"
"si-siá-mo͘h","si-sia2-mooh","si-siá-mooh","si-sia2-mooh","1702"
"chin lò","chin lo3","tsin lò","tsin lo3","1703"
"bián-sòe-phín","bian2-soe3-phin2","bián-suè-phín","bian2-sue3-phin2","1704"
"chiàn-cheng","chian3-cheng","tsiàn-tsing","tsian3-tsing","1705"
"cha̍p-peh","chap8-peh","tsa̍p-peh","tsap8-peh","1706"
"cha̍p-poeh","chap8-poeh","tsa̍p-pueh","tsap8-pueh","1706"
"chia̍h bí-pn̄g pài chhân-thâu","chiah8 bi2-png7 pai3 chhan5-thau5","tsia̍h bí-pn̄g pài tshân-thâu","tsiah8 bi2-png7 pai3 tshan5-thau5","1707"
"lak-tē-á","lak-te7-a2","lak-tē-á","lak-te7-a2","1708"
"góa kám-kak chiâⁿ hó-ēng","goa2 kam2-kak chiann5 ho2-eng7","guá kám-kak tsiânn hó-īng","gua2 kam2-kak tsiann5 ho2-ing7","1709"
"koaiⁿ tiān-hóe","koainn tian7-hoe2","kuainn tiān-hué","kuainn tian7-hue2","1710"
"kuiⁿ tiān-hóe","kuinn tian7-hoe2","kuinn tiān-hué","kuinn tian7-hue2","1710"
"kǹg-koáiⁿ","kng3-koainn2","kǹg-kuáinn","kng3-kuainn2","1711"
"sé-saⁿ","se2-sann","sé-sann","se2-sann","1712"
"môa-á","moa5-a2","muâ-á","mua5-a2","1713"
"tê-tiàm","te5-tiam3","tê-tiàm","te5-tiam3","1714"
"kàⁿ-bó-khún","kann3-bo2-khun2","kànn-bó-khún","kann3-bo2-khun2","1715"
"Lô-chhia","Lo5-chhia","Lô-tshia","Lo5-tshia","1716"
"hông-hâi-jî","hong5-hai5-ji5","hông-hâi-jî","hong5-hai5-ji5","1717"
"tân-lûi sih-nah","tan5-lui5 sih-nah","tân-luî sih-nah","tan5-lui5 sih-nah","1718"
"a-chí","a-chi2","a-tsí","a-tsi2","1719"
"a-ché","a-che2","a-tsé","a-tse2","1719"
"niû-hoeh-ap","niu5-hoeh-ap","niû-hueh-ap","niu5-hueh-ap","1720"
"niû-huih-ap","niu5-huih-ap","niû-huih-ap","niu5-huih-ap","1720"
"siám-khui","siam2-khui","siám-khui","siam2-khui","1721"
"pō͘ pin-nn̂g","poo7 pin-nng5","pōo pin-nn̂g","poo7 pin-nng5","1722"
"chhiò--sí","chhio3--si2","tshiò--sí","tshio3--si2","1723"
"ji̍p-bîn","jip8-bin5","ji̍p-bîn","jip8-bin5","1724"
"phi̍h-pho̍k-chhéng","phih8-phok8-chheng2","phi̍h-pho̍k-tshíng","phih8-phok8-tshing2","1725"
"súi--o͘h","sui2--ooh","suí--ooh","sui2--ooh","1726"
"toh-téng-ī","toh-teng2-i7","toh-tíng-ī","toh-ting2-i7","1728"
"toh-ī","toh-i7","toh-ī","toh-i7","1729"
"lam-má-khóng","lam-ma2-khong2","lam-má-khóng","lam-ma2-khong2","1730"
"ki-ki-kiò","ki-ki-kio3","ki-ki-kiò","ki-ki-kio3","1731"
"chia̍h","chiah8","tsia̍h","tsiah8","1732"
"hâi","hai5","hâi","hai5","1733"
"goa̍t-nó͘","goat8-noo2","gua̍t-nóo","guat8-noo2","1734"
"Góa sī Hiong-káng-lâng","Goa2 si7 Hiong-kang2-lang5","Guá sī Hiong-káng-lâng","Gua2 si7 Hiong-kang2-lang5","1735"
"hiong-kin-chháu","hiong-kin-chhau2","hiong-kin-tsháu","hiong-kin-tshau2","1736"
"hiong-kun-chháu","hiong-kun-chhau2","hiong-kun-tsháu","hiong-kun-tshau2","1736"
"kui-sì-kè","kui-si3-ke3","kui-sì-kè","kui-si3-ke3","1737"
"gōa-chē pái","goa7-che7 pai2","guā-tsē pái","gua7-tse7 pai2","1738"
"tàng-kah","tang3-kah","tàng-kah","tang3-kah","1739"
"làu-sái-chheⁿ-hō͘","lau3-sai2-chhenn-hoo7","làu-sái-tshenn-hōo","lau3-sai2-tshenn-hoo7","1740"
"siáu-koeh-káu","siau2-koeh-kau2","siáu-kueh-káu","siau2-kueh-kau2","1741"
"Pat-tiân Ú-it","Pat-tian5 U2-it","Pat-tiân Ú-it","Pat-tian5 U2-it","1742"
"gím-chôa","gim2-choa5","gím-tsuâ","gim2-tsua5","1743"
"kím-chôa","kim2-choa5","kím-tsuâ","kim2-tsua5","1743"
"hit sî-chūn","hit si5-chun7","hit sî-tsūn","hit si5-tsun7","1744"
"koaⁿ-chhâ-thâu","koann-chha5-thau5","kuann-tshâ-thâu","kuann-tsha5-thau5","1745"
"Kong-kó","Kong-ko2","Kong-kó","Kong-ko2","1746"
"Ka-ná-ta","Ka-na2-ta","Ka-ná-ta","Ka-na2-ta","1747"
"bô cheng-sîn","bo5 cheng-sin5","bô tsing-sîn","bo5 tsing-sin5","1748"
"Siàu-lí-sî-tāi","Siau3-li2-si5-tai7","Siàu-lí-sî-tāi","Siau3-li2-si5-tai7","1749"
"Tâi-tāi I-ha̍k-īⁿ","Tai5-tai7 I-hak8-inn7","Tâi-tāi I-ha̍k-īnn","Tai5-tai7 I-hak8-inn7","1750"
"î-san-tó-hái","i5-san-to2-hai2","î-san-tó-hái","i5-san-to2-hai2","1751"
"iû-éng-saⁿ","iu5-eng2-sann","iû-íng-sann","iu5-ing2-sann","1752"
"án-ne niā-niā","an2-ne nia7-nia7","án-ne niā-niā","an2-ne nia7-nia7","1753"
"ha̍k-chhek","hak8-chhek","ha̍k-tshik","hak8-tshik","1754"
"siang-chhe-lō͘","siang-chhe-loo7","siang-tshe-lōo","siang-tshe-loo7","1755"
"che sī siáⁿ-mi̍h","che si7 siann2-mih8","tse sī siánn-mi̍h","tse si7 siann2-mih8","1756"
"beh khì tó-ūi","beh khi3 to2-ui7","beh khì tó-uī","beh khi3 to2-ui7","1757"
"hoaⁿ-hí--bô","hoann-hi2--bo5","huann-hí--bô","huann-hi2--bo5","1758"
"gōng-tai","gong7-tai","gōng-tai","gong7-tai","1759"
"thâu-khak pháiⁿ- khì","thau5-khak phainn2- khi3","thâu-khak pháinn- khì","thau5-khak phainn2- khi3","1760"
"kóng tâi-gí","kong2 tai5-gi2","kóng tâi-gí","kong2 tai5-gi2","1761"
"chin chhù-bī","chin chhu3-bi7","tsin tshù-bī","tsin tshu3-bi7","1762"
"chia̍h-pá siuⁿ êng","chiah8-pa2 siunn eng5","tsia̍h-pá siunn îng","tsiah8-pa2 siunn ing5","1763"
"lí bô kóng-ōe","li2 bo5 kong2-oe7","lí bô kóng-uē","li2 bo5 kong2-ue7","1764"
"bô-lâng kóng lí sī é-káu","bo5-lang5 kong2 li2 si7 e2-kau2","bô-lâng kóng lí sī é-káu","bo5-lang5 kong2 li2 si7 e2-kau2","1764"
"sí-ba̍k m̄ goān kheh","si2-bak8 m7 goan7 kheh","sí-ba̍k m̄ guān kheh","si2-bak8 m7 guan7 kheh","1765"
"góa chiok kah-ì lí","goa2 chiok kah-i3 li2","guá tsiok kah-ì lí","gua2 tsiok kah-i3 li2","1766"
"gōa-séng-lâng","goa7-seng2-lang5","guā-síng-lâng","gua7-sing2-lang5","1767"
"chiù-chōa","chiu3-choa7","tsiù-tsuā","tsiu3-tsua7","1768"
"Phú-ko͘-niû","Phu2-koo-niu5","Phú-koo-niû","Phu2-koo-niu5","1769"
"Lô-chúi-khe Kong-siā","Lo5-chui2-khe Kong-sia7","Lô-tsuí-khe Kong-siā","Lo5-tsui2-khe Kong-sia7","1770"
"Lô-chúi-khoe Kong-siā","Lo5-chui2-khoe Kong-sia7","Lô-tsuí-khue Kong-siā","Lo5-tsui2-khue Kong-sia7","1770"
"á-nī-mè","a2-ni7-me3","á-nī-mè","a2-ni7-me3","1771"
"Nó͘-gē","Noo2-ge7","Nóo-gē","Noo2-ge7","1772"
"tāu-koaⁿ-chìⁿ","tau7-koann-chinn3","tāu-kuann-tsìnn","tau7-kuann-tsinn3","1773"
"lōe-chōng","loe7-chong7","luē-tsōng","lue7-tsong7","1774"
"toh-téng ni-kam","toh-teng2 ni-kam","toh-tíng ni-kam","toh-ting2 ni-kam","1775"
"góa hūn --lí","goa2 hun7 --li2","guá hūn --lí","gua2 hun7 --li2","1776"
"cha-pó͘ gín-á","cha-poo2 gin2-a2","tsa-póo gín-á","tsa-poo2 gin2-a2","1777"
"bū-bâi","bu7-bai5","bū-bâi","bu7-bai5","1778"
"pháiⁿ-kiáⁿ","phainn2-kiann2","pháinn-kiánn","phainn2-kiann2","1779"
"soa-kè","soa-ke3","sua-kè","sua-ke3","1780"
"lûi-chiáu","lui5-chiau2","luî-tsiáu","lui5-tsiau2","1781"
"kim-ji̍t","kim-jit8","kim-ji̍t","kim-jit8","1782"
"î","i5","î","i5","1783"
"kín-cháu--ah","kin2-chau2--ah","kín-tsáu--ah","kin2-tsau2--ah","1784"
"Chhit-niû-má-seⁿ","Chhit-niu5-ma2-senn","Tshit-niû-má-senn","Tshit-niu5-ma2-senn","1785"
"Chhit-niû-má-siⁿ","Chhit-niu5-ma2-sinn","Tshit-niû-má-sinn","Tshit-niu5-ma2-sinn","1785"
"sèng-chhim","seng3-chhim","sìng-tshim","sing3-tshim","1786"
"siak-sí","siak-si2","siak-sí","siak-si2","1787"
"hàm-hàm-á","ham3-ham3-a2","hàm-hàm-á","ham3-ham3-a2","1788"
"khioh-ka̍k","khioh-kak8","khioh-ka̍k","khioh-kak8","1789"
"kòng-phàn-á","kong3-phan3-a2","kòng-phàn-á","kong3-phan3-a2","1790"
"than-thoán","than-thoan2","than-thuán","than-thuan2","1791"
"chhùi-khí","chhui3-khi2","tshuì-khí","tshui3-khi2","1792"
"chi̍t kha chi̍t jiah","chit8 kha chit8 jiah","tsi̍t kha tsi̍t jiah","tsit8 kha tsit8 jiah","1793"
"tiām-tiām","tiam7-tiam7","tiām-tiām","tiam7-tiam7","1794"
"Chiu Chú-jû","Chiu Chu2-ju5","Tsiu Tsú-jû","Tsiu Tsu2-ju5","1795"
"chia̍h khah bái","chiah8 khah bai2","tsia̍h khah bái","tsiah8 khah bai2","1796"
"góa kah-ì lí","goa2 kah-i3 li2","guá kah-ì lí","gua2 kah-i3 li2","1797"
"béng-po̍k","beng2-pok8","bíng-po̍k","bing2-pok8","1798"
"Tiông-thòa","Tiong5-thoa3","Tiông-thuà","Tiong5-thua3","1800"
"thong-tháu","thong-thau2","thong-tháu","thong-thau2","1801"
"o͘-thī","oo-thi7","oo-thī","oo-thi7","1802"
"lo̍h-bí-seh","loh8-bi2-seh","lo̍h-bí-seh","loh8-bi2-seh","1803"
"a-siā","a-sia7","a-siā","a-sia7","1804"
"nî-té chióng-kim","ni5-te2 chiong2-kim","nî-té tsióng-kim","ni5-te2 tsiong2-kim","1805"
"pau jiō-phè-á","pau jio7-phe3-a2","pau jiō-phè-á","pau jio7-phe3-a2","1806"
"chhân-kiâu-á","chhan5-kiau5-a2","tshân-kiâu-á","tshan5-kiau5-a2","1807"
"sek-gâ-hun","sek-ga5-hun","sik-gâ-hun","sik-ga5-hun","1808"
"thong-kò","thong-ko3","thong-kò","thong-ko3","1809"
"Chháu-soaⁿ","Chhau2-soann","Tsháu-suann","Tshau2-suann","1810"
"tâm loân-ài","tam5 loan5-ai3","tâm luân-ài","tam5 luan5-ai3","1811"
"Bân-lâm-ōe","Ban5-lam5-oe7","Bân-lâm-uē","Ban5-lam5-ue7","1812"
"bê","be5","bê","be5","1813"
"ngō͘","ngoo7","ngōo","ngoo7","1814"
"mo͘-tn̄g","moo-tng7","moo-tn̄g","moo-tng7","1815"
"chhiau-kòe chi̍t-pà-hun","chhiau-koe3 chit8-pa3-hun","tshiau-kuè tsi̍t-pà-hun","tshiau-kue3 tsit8-pa3-hun","1816"
"mô͘-kúi","moo5-kui2","môo-kuí","moo5-kui2","1817"
"i bô-kiù--ah","i bo5-kiu3--ah","i bô-kiù--ah","i bo5-kiu3--ah","1818"
"góa m̄ chai--neh","goa2 m7 chai--neh","guá m̄ tsai--neh","gua2 m7 tsai--neh","1819"
"āu lé-pài","au7 le2-pai3","āu lé-pài","au7 le2-pai3","1820"
"beh án-chóaⁿ iōng--ah","beh an2-choann2 iong7--ah","beh án-tsuánn iōng--ah","beh an2-tsuann2 iong7--ah","1821"
"ngó͘-hiang-hún","ngoo2-hiang-hun2","ngóo-hiang-hún","ngoo2-hiang-hun2","1822"
"thoân-tūi ha̍p-chok","thoan5-tui7 hap8-chok","thuân-tuī ha̍p-tsok","thuan5-tui7 hap8-tsok","1823"
"súi-ke","sui2-ke","suí-ke","sui2-ke","1824"
"pín-á-pâi","pin2-a2-pai5","pín-á-pâi","pin2-a2-pai5","1825"
"khì lín tau","khi3 lin2 tau","khì lín tau","khi3 lin2 tau","1826"
"lâng nā bô chiàu thian-lí","lang5 na7 bo5 chiau3 thian-li2","lâng nā bô tsiàu thian-lí","lang5 na7 bo5 tsiau3 thian-li2","1827"
"thiⁿ tō bô chiàu kah-chí","thinn to7 bo5 chiau3 kah-chi2","thinn tō bô tsiàu kah-tsí","thinn to7 bo5 tsiau3 kah-tsi2","1827"
"nn̄g-pau-pn̄g","nng7-pau-png7","nn̄g-pau-pn̄g","nng7-pau-png7","1828"
"soán-tâu-khì","soan2-tau5-khi3","suán-tâu-khì","suan2-tau5-khi3","1829"
"lā-chi̍h","la7-chih8","lā-tsi̍h","la7-tsih8","1830"
"ka-thâu-mn̂g","ka-thau5-mng5","ka-thâu-mn̂g","ka-thau5-mng5","1831"
"ka-thâu-mo͘","ka-thau5-moo","ka-thâu-moo","ka-thau5-moo","1831"
"ba̍k-chiu ū būn-tê","bak8-chiu u7 bun7-te5","ba̍k-tsiu ū būn-tê","bak8-tsiu u7 bun7-te5","1832"
"ba̍k-chiu ū būn-tôe","bak8-chiu u7 bun7-toe5","ba̍k-tsiu ū būn-tuê","bak8-tsiu u7 bun7-tue5","1832"
"án-ne kám-hó","an2-ne kam2-ho2","án-ne kám-hó","an2-ne kam2-ho2","1833"
"ha̍p-kín-chiú","hap8-kin2-chiu2","ha̍p-kín-tsiú","hap8-kin2-tsiu2","1834"
"ki-tok-tô͘","ki-tok-too5","ki-tok-tôo","ki-tok-too5","1835"
"hoat-châi-á-chhia","hoat-chai5-a2-chhia","huat-tsâi-á-tshia","huat-tsai5-a2-tshia","1836"
"chhiū-chòng","chhiu7-chong3","tshiū-tsòng","tshiu7-tsong3","1837"
"kam-á-sek","kam-a2-sek","kam-á-sik","kam-a2-sik","1838"
"chia̍h-pá--bōe","chiah8-pa2--boe7","tsia̍h-pá--buē","tsiah8-pa2--bue7","1839"
"āu-chōa","au7-choa7","āu-tsuā","au7-tsua7","1840"
"ti-hoeh-kóe","ti-hoeh-koe2","ti-hueh-kué","ti-hueh-kue2","1841"
"Tōa-tiū-tiâⁿ","Toa7-tiu7-tiann5","Tuā-tiū-tiânn","Tua7-tiu7-tiann5","1842"
"gō͘-hun-á-chhia","goo7-hun-a2-chhia","gōo-hun-á-tshia","goo7-hun-a2-tshia","1843"
"phâng-chhù","phang5-chhu3","phâng-tshù","phang5-tshu3","1844"
"sé-kī-lì","se2-ki7-li3","sé-kī-lì","se2-ki7-li3","1845"
"sí-tōa-kho͘","si2-toa7-khoo","sí-tuā-khoo","si2-tua7-khoo","1846"
"Gô-lô-su tàu-sì-kak","Go5-lo5-su tau3-si3-kak","Gô-lô-su tàu-sì-kak","Go5-lo5-su tau3-si3-kak","1847"
"Bián-tiān","Bian2-tian7","Bián-tiān","Bian2-tian7","1848"
"tòng-phôe-á","tong3-phoe5-a2","tòng-phuê-á","tong3-phue5-a2","1849"
"lā-thé gē-su̍t","la7-the2 ge7-sut8","lā-thé gē-su̍t","la7-the2 ge7-sut8","1850"
"gâu","gau5","gâu","gau5","1851"
"pak-tó͘-tháng","pak-too2-thang2","pak-tóo-tháng","pak-too2-thang2","1852"
"siān","sian7","siān","sian7","1853"
"thong-kûi-á","thong-kui5-a2","thong-kuî-á","thong-kui5-a2","1854"
"ké-sian-ké-tak","ke2-sian-ke2-tak","ké-sian-ké-tak","ke2-sian-ke2-tak","1855"
"góa tàu-té khòaⁿ-tio̍h siáⁿ-mih","goa2 tau3-te2 khoann3-tioh8 siann2-mih","guá tàu-té khuànn-tio̍h siánn-mih","gua2 tau3-te2 khuann3-tioh8 siann2-mih","1856"
"hāi góa m̄-chai beh kóng siáⁿ-mih","hai7 goa2 m7-chai beh kong2 siann2-mih","hāi guá m̄-tsai beh kóng siánn-mih","hai7 gua2 m7-tsai beh kong2 siann2-mih","1857"
"piān-lī-siong-tiàm","pian7-li7-siong-tiam3","piān-lī-siong-tiàm","pian7-li7-siong-tiam3","1858"
"ka thâu-chang","ka thau5-chang","ka thâu-tsang","ka thau5-tsang","1859"
"phah-pāng-kiû","phah-pang7-kiu5","phah-pāng-kiû","phah-pang7-kiu5","1860"
"iâ-chí-chiap","ia5-chi2-chiap","iâ-tsí-tsiap","ia5-tsi2-tsiap","1861"
"góa ài Tâi-gí","goa2 ai3 Tai5-gi2","guá ài Tâi-gí","gua2 ai3 Tai5-gi2","1862"
"hó-lim","ho2-lim","hó-lim","ho2-lim","1863"
"châi-tiāu","chai5-tiau7","tsâi-tiāu","tsai5-tiau7","1864"
"lâi-tńg","lai5-tng2","lâi-tńg","lai5-tng2","1865"
"chhang-iû-piáⁿ","chhang-iu5-piann2","tshang-iû-piánn","tshang-iu5-piann2","1866"
"lo̍h-tōa-hō͘","loh8-toa7-hoo7","lo̍h-tuā-hōo","loh8-tua7-hoo7","1867"
"chheⁿ-á-châng","chhenn-a2-chang5","tshenn-á-tsâng","tshenn-a2-tsang5","1868"
"ia̍h-á-siû","iah8-a2-siu5","ia̍h-á-siû","iah8-a2-siu5","1869"
"thàn-chîⁿ hō͘ góa khai","than3-chinn5 hoo7 goa2 khai","thàn-tsînn hōo guá khai","than3-tsinn5 hoo7 gua2 khai","1870"
"gû-leng-ka-pi","gu5-leng-ka-pi","gû-ling-ka-pi","gu5-ling-ka-pi","1871"
"gû-ni-ka-pi","gu5-ni-ka-pi","gû-ni-ka-pi","gu5-ni-ka-pi","1871"
"gû-leng-tê","gu5-leng-te5","gû-ling-tê","gu5-ling-te5","1872"
"góa thiaⁿ-lóng-bô","goa2 thiann-long2-bo5","guá thiann-lóng-bô","gua2 thiann-long2-bo5","1873"
"áu-kha","au2-kha","áu-kha","au2-kha","1874"
"gōng-á","gong7-a2","gōng-á","gong7-a2","1875"
"thò-thiu","tho3-thiu","thò-thiu","tho3-thiu","1876"
"tāi-lio̍k-meh-á-chhài","tai7-liok8-meh-a2-chhai3","tāi-lio̍k-meh-á-tshài","tai7-liok8-meh-a2-tshai3","1877"
"tō͘-tēng","too7-teng7","tōo-tīng","too7-ting7","1879"
"chhiū-leng-sok-á","chhiu7-leng-sok-a2","tshiū-ling-sok-á","tshiu7-ling-sok-a2","1880"
"siông","siong5","siông","siong5","1881"
"chu-chhang","chu-chhang","tsu-tshang","tsu-tshang","1882"
"hó-ūn","ho2-un7","hó-ūn","ho2-un7","1883"
"ha̍p-kim","hap8-kim","ha̍p-kim","hap8-kim","1884"
"Ki-tok-kàu-tô͘","Ki-tok-kau3-too5","Ki-tok-kàu-tôo","Ki-tok-kau3-too5","1885"
"kông","kong5","kông","kong5","1887"
"bô-lâng","bo5-lang5","bô-lâng","bo5-lang5","1888"
"lòng-lòng","long3-long3","lòng-lòng","long3-long3","1889"
"hóe-hoa","hoe2-hoa","hué-hua","hue2-hua","1890"
"khòng-ki-á","khong3-ki-a2","khòng-ki-á","khong3-ki-a2","1891"
"sóe","soe2","sué","sue2","1892"
"sé-kiat-cheng","se2-kiat-cheng","sé-kiat-tsing","se2-kiat-tsing","1892"
"lo̍k-á-káng","lok8-a2-kang2","lo̍k-á-káng","lok8-a2-kang2","1893"
"se̍h-sîn","seh8-sin5","se̍h-sîn","seh8-sin5","1894"
"pau-bīn-phôe","pau-bin7-phoe5","pau-bīn-phuê","pau-bin7-phue5","1895"
"phê","phe5","phê","phe5","1895"
"sìn iâ-so͘","sin3 ia5-soo","sìn iâ-soo","sin3 ia5-soo","1896"
"phôe-tô-hî-mī-sòaⁿ","phoe5-to5-hi5-mi7-soann3","phuê-tô-hî-mī-suànn","phue5-to5-hi5-mi7-suann3","1897"
"chhiah-sió-tāu","chhiah-sio2-tau7","tshiah-sió-tāu","tshiah-sio2-tau7","1898"
"môe-á-ke","moe5-a2-ke","muê-á-ke","mue5-a2-ke","1899"
"koe","koe","kue","kue","1899"
"chhiò kah li̍h-sai-sai","chhio3 kah lih8-sai-sai","tshiò kah li̍h-sai-sai","tshio3 kah lih8-sai-sai","1900"
"mài-ké","mai3-ke2","mài-ké","mai3-ke2","1901"
"pì-sù","pi3-su3","pì-sù","pi3-su3","1902"
"chhàu-chi-bai","chhau3-chi-bai","tshàu-tsi-bai","tshau3-tsi-bai","1903"
"io̍h-oân-ka-pi","ioh8-oan5-ka-pi","io̍h-uân-ka-pi","ioh8-uan5-ka-pi","1904"
"leng","leng","ling","ling","1905"
"ni","ni","ni","ni","1905"
"lin-pân","lin-pan5","lin-pân","lin-pan5","1905"
"hoe-chhi","hoe-chhi","hue-tshi","hue-tshi","1906"
"sán-chia̍h","san2-chiah8","sán-tsia̍h","san2-tsiah8","1907"
"khiú-khang-cheng-á","khiu2-khang-cheng-a2","khiú-khang-tsing-á","khiu2-khang-tsing-a2","1908"
"tō͘-beh-á","too7-beh-a2","tōo-beh-á","too7-beh-a2","1909"
"sak-phàu","sak-phau3","sak-phàu","sak-phau3","1910"
"mo͘h-phīⁿ","mooh-phinn7","mooh-phīnn","mooh-phinn7","1911"
"a-tok-á","a-tok-a2","a-tok-á","a-tok-a2","1912"
"siû-lâi-siû-khì","siu5-lai5-siu5-khi3","siû-lâi-siû-khì","siu5-lai5-siu5-khi3","1913"
"goán","goan2","guán","guan2","1914"
"gún-tau","gun2-tau","gún-tau","gun2-tau","1914"
"chheⁿ-tê","chhenn-te5","tshenn-tê","tshenn-te5","1915"
"chhiⁿ-tê","chhinn-te5","tshinn-tê","tshinn-te5","1915"
"hòe-tūi","hoe3-tui7","huè-tuī","hue3-tui7","1916"
"hùi-tūi","hui3-tui7","huì-tuī","hui3-tui7","1916"
"khàu-pē","khau3-pe7","khàu-pē","khau3-pe7","1917"
"pò͘-phâng","poo3-phang5","pòo-phâng","poo3-phang5","1918"
"siuⁿ-á","siunn-a2","siunn-á","siunn-a2","1919"
"lēng-chōa","leng7-choa7","līng-tsuā","ling7-tsua7","1920"
"hiuⁿ-îⁿ-koe-á","hiunn-inn5-koe-a2","hiunn-înn-kue-á","hiunn-inn5-kue-a2","1921"
"hiuⁿ-îⁿ-koe-á-chhiu","hiunn-inn5-koe-a2-chhiu","hiunn-înn-kue-á-tshiu","hiunn-inn5-kue-a2-tshiu","1922"
"chhàu-ta pó͘ bô-se̍k","chhau3-ta poo2 bo5-sek8","tshàu-ta póo bô-si̍k","tshau3-ta poo2 bo5-sik8","1923"
"chian-nn̄g pn̄g-pau","chian-nng7 png7-pau","tsian-nn̄g pn̄g-pau","tsian-nng7 png7-pau","1924"
"chian-nn̄g pau-pn̄g","chian-nng7 pau-png7","tsian-nn̄g pau-pn̄g","tsian-nng7 pau-png7","1925"
"tâi-oân-kâu","tai5-oan5-kau5","tâi-uân-kâu","tai5-uan5-kau5","1926"
"choân sè-kài góa siōng kah-ì--lí","choan5 se3-kai3 goa2 siong7 kah-i3--li2","tsuân sè-kài guá siōng kah-ì--lí","tsuan5 se3-kai3 gua2 siong7 kah-i3--li2","1927"
"lia̍h-thâng","liah8-thang5","lia̍h-thâng","liah8-thang5","1928"
"lî-mūi","li5-mui7","lî-mūi","li5-mui7","1929"
