"poj_unicode","poj_input","kiplmj_unicode","kiplmj_input","main_id"
"hó͘ thâu, niáu-chhí bóe","hoo2 thau5, niau2-chhi2 boe2","hóo thâu, niáu-tshí bué","hoo2 thau5, niau2-tshi2 bue2","347"
"bô thâu bô bóe","bo5 thau5 bo5 boe2","bô thâu bô bué","bo5 thau5 bo5 bue2","348"
"thâu chi̍t ê","thau5 chit8 e5","thâu tsi̍t ê","thau5 tsit8 e5","349"
"thâu--a hit ê","thau5--a hit e5","thâu--a hit ê","thau5--a hit e5","349"
"chòe āu hit ê","choe3 au7 hit e5","tsuè āu hit ê","tsue3 au7 hit e5","350"
"siōng lō͘ bóe hit ê","siong7 loo7 boe2 hit e5","siōng lōo bué hit ê","siong7 loo7 bue2 hit e5","350"
"bóe--a hit ê","boe2--a hit e5","bué--a hit ê","bue2--a hit e5","350"
"thâu chi̍t ji̍t","thau5 chit8 jit8","thâu tsi̍t ji̍t","thau5 tsit8 jit8","351"
"thâu--a hit ji̍t","thau5--a hit jit8","thâu--a hit ji̍t","thau5--a hit jit8","351"
"bóe ji̍t","boe2 jit8","bué ji̍t","bue2 jit8","352"
"lō͘-bóe ji̍t","loo7-boe2 jit8","lōo-bué ji̍t","loo7-bue2 jit8","352"
"bóe--a hit ji̍t","boe2--a hit jit8","bué--a hit ji̍t","bue2--a hit jit8","352"
"thâu--a hit nn̄g ê","thau5--a hit nng7 e5","thâu--a hit nn̄g ê","thau5--a hit nng7 e5","353"
"bóe--a hit nn̄g ê","boe2--a hit nng7 e5","bué--a hit nn̄g ê","bue2--a hit nng7 e5","354"
"chòe-āu hit nn̄g ê","choe3-au7 hit nng7 e5","tsuè-āu hit nn̄g ê","tsue3-au7 hit nng7 e5","354"
"thâu chi̍t kù","thau5 chit8 ku3","thâu tsi̍t kù","thau5 tsit8 ku3","355"
"thâu--a hit kù","thau5--a hit ku3","thâu--a hit kù","thau5--a hit ku3","355"
"bóe--a hit kù","boe2--a hit ku3","bué--a hit kù","bue2--a hit ku3","356"
"chòe-āu hit kù","choe3-au7 hit ku3","tsuè-āu hit kù","tsue3-au7 hit ku3","356"
"thâu--a hit gō͘ phiⁿ","thau5--a hit goo7 phinn","thâu--a hit gōo phinn","thau5--a hit goo7 phinn","357"
"bóe--a hit gō͘ phiⁿ","boe2--a hit goo7 phinn","bué--a hit gōo phinn","bue2--a hit goo7 phinn","358"
"chòe-āu hit gō͘ phiⁿ","choe3-au7 hit goo7 phinn","tsuè-āu hit gōo phinn","tsue3-au7 hit goo7 phinn","358"
"thâu--a hit nn̄g pái","thau5--a hit nng7 pai2","thâu--a hit nn̄g pái","thau5--a hit nng7 pai2","359"
"bóe--a hit nn̄g pái","boe2--a hit nng7 pai2","bué--a hit nn̄g pái","bue2--a hit nng7 pai2","360"
"chòe-āu hit nn̄g pái","choe3-au7 hit nng7 pai2","tsuè-āu hit nn̄g pái","tsue3-au7 hit nng7 pai2","360"
"thâu--a hit saⁿ kù","thau5--a hit sann ku3","thâu--a hit sann kù","thau5--a hit sann ku3","361"
"bóe--a hit saⁿ kù","boe2--a hit sann ku3","bué--a hit sann kù","bue2--a hit sann ku3","362"
"chòe-āu hit saⁿ kù","choe3-au7 hit sann ku3","tsuè-āu hit sann kù","tsue3-au7 hit sann ku3","362"
"goe̍h thâu hit nn̄g ji̍t","goeh8 thau5 hit nng7 jit8","gue̍h thâu hit nn̄g ji̍t","gueh8 thau5 hit nng7 jit8","363"
"goe̍h bóe hit nn̄g ji̍t","goeh8 boe2 hit nng7 jit8","gue̍h bué hit nn̄g ji̍t","gueh8 bue2 hit nng7 jit8","364"
"nî thâu hit nn̄g saⁿ ji̍t","ni5 thau5 hit nng7 sann jit8","nî thâu hit nn̄g sann ji̍t","ni5 thau5 hit nng7 sann jit8","365"
"nî bóe hit nn̄g saⁿ ji̍t","ni5 boe2 hit nng7 sann jit8","nî bué hit nn̄g sann ji̍t","ni5 bue2 hit nng7 sann jit8","366"
"chi̍t nî ê thâu chi̍t ji̍t","chit8 ni5 e5 thau5 chit8 jit8","tsi̍t nî ê thâu tsi̍t ji̍t","tsit8 ni5 e5 thau5 tsit8 jit8","367"
"chi̍t nî ê chòe āu hit ji̍t","chit8 ni5 e5 choe3 au7 hit jit8","tsi̍t nî ê tsuè āu hit ji̍t","tsit8 ni5 e5 tsue3 au7 hit jit8","368"
"kòe-nî-ji̍t","koe3-ni5-jit8","kuè-nî-ji̍t","kue3-ni5-jit8","368"
"lō͘-bóe","loo7-boe2","lōo-bué","loo7-bue2","369"
"soah bóe-á kiáⁿ","soah boe2-a2 kiann2","suah bué-á kiánn","suah bue2-a2 kiann2","370"
"bôe-á","boe5-a2","buê-á","bue5-a2","371"
"bôe-á tê","boe5-a2 te5","buê-á tê","bue5-a2 te5","372"
"boeh","boeh","bueh","bueh","373"
"boeh","boeh","bueh","bueh","374"
"boeh àm-á","boeh am3-a2","bueh àm-á","bueh am3-a2","375"
"boeh hó--à","boeh ho2--a3","bueh hó--à","bueh ho2--a3","376"
"teh boeh","teh boeh","teh bueh","teh bueh","377"
"boe̍h-á","boeh8-a2","bue̍h-á","bueh8-a2","378"
"bo̍k-tiûⁿ","bok8-tiunn5","bo̍k-tiûnn","bok8-tiunn5","379"
"bo̍k-châi","bok8-chai5","bo̍k-tsâi","bok8-tsai5","380"
"châi-bo̍k","chai5-bok8","tsâi-bo̍k","tsai5-bok8","380"
"bo̍k-tông","bok8-tong5","bo̍k-tông","bok8-tong5","381"
"bo̍k-su","bok8-su","bo̍k-su","bok8-su","382"
"bo̍k-te̍k","bok8-tek8","bo̍k-ti̍k","bok8-tik8","383"
"bo̍k-te̍k-tē","bok8-tek8-te7","bo̍k-ti̍k-tē","bok8-tik8-te7","384"
"bong","bong","bong","bong","385"
"bōng","bong7","bōng","bong7","386"
"bông","bong5","bông","bong5","387"
"tà bông","ta3 bong5","tà bông","ta3 bong5","388"
"bông-bông","bong5-bong5","bông-bông","bong5-bong5","389"
"bông-bông biáu-biáu","bong5-bong5 biau2-biau2","bông-bông biáu-biáu","bong5-bong5 biau2-biau2","389"
"bông-tn̂g","bong5-tng5","bông-tn̂g","bong5-tng5","390"
"bông-tn̂g-iām","bong5-tng5-iam7","bông-tn̂g-iām","bong5-tng5-iam7","391"
"bú","bu2","bú","bu2","392"
"bó","bo2","bó","bo2","392"
"bú-hāu","bu2-hau7","bú-hāu","bu2-hau7","393"
"bû-hoa-kó","bu5-hoa-ko2","bû-hua-kó","bu5-hua-ko2","394"
"bû-só͘-put-lêng","bu5-soo2-put-leng5","bû-sóo-put-lîng","bu5-soo2-put-ling5","395"
"bû-só͘-put-chāi","bu5-soo2-put-chai7","bû-sóo-put-tsāi","bu5-soo2-put-tsai7","396"
"bú-chhin","bu2-chhin","bú-tshin","bu2-tshin","397"
"a-bú","a-bu2","a-bú","a-bu2","397"
"lāu-bú","lau7-bu2","lāu-bú","lau7-bu2","397"
"bú-khì","bu2-khi3","bú-khì","bu2-khi3","398"
"bú-jio̍k","bu2-jiok8","bú-jio̍k","bu2-jiok8","399"
"bú-le̍k","bu2-lek8","bú-li̍k","bu2-lik8","400"
"bú-khì","bu2-khi3","bú-khì","bu2-khi3","401"
"bú-chong","bu2-chong","bú-tsong","bu2-tsong","402"
"bú-chong kái-tî","bu2-chong kai2-ti5","bú-tsong kái-tî","bu2-tsong kai2-ti5","403"
"bú-gē","bu2-ge7","bú-gē","bu2-ge7","404"
"bú-tâi","bu2-tai5","bú-tâi","bu2-tai5","405"
"bū","bu7","bū","bu7","406"
"būn-tê","bun7-te5","būn-tê","bun7-te5","407"
"būn-tap","bun7-tap","būn-tap","bun7-tap","408"
"bûn-ha̍k","bun5-hak8","bûn-ha̍k","bun5-hak8","409"
"bûn-kho","bun5-kho","bûn-kho","bun5-kho","410"
"bûn-hòa","bun5-hoa3","bûn-huà","bun5-hua3","411"
"bûn-si","bun5-si","bûn-si","bun5-si","412"
"kong-bûn-si","kong-bun5-si","kong-bûn-si","kong-bun5-si","413"
"bûn-bêng","bun5-beng5","bûn-bîng","bun5-bing5","414"
"bûn-hoat","bun5-hoat","bûn-huat","bun5-huat","415"
"bûn-chiuⁿ","bun5-chiunn","bûn-tsiunn","bun5-tsiunn","416"
"bu̍t-lí","but8-li2","bu̍t-lí","but8-li2","417"
"bu̍t-chit","but8-chit","bu̍t-tsit","but8-tsit","418"
"bu̍t-chit chú-gī","but8-chit chu2-gi7","bu̍t-tsit tsú-gī","but8-tsit tsu2-gi7","419"
"bu̍t-kè","but8-ke3","bu̍t-kè","but8-ke3","420"
"bu̍t-sek","but8-sek","bu̍t-sik","but8-sik","421"
"bu̍t-chu","but8-chu","bu̍t-tsu","but8-tsu","422"
"cha","cha","tsa","tsa","423"
"cha-bó͘ lâng","cha-boo2 lang5","tsa-bóo lâng","tsa-boo2 lang5","424"
"cha po͘ lâng","cha poo lang5","tsa poo lâng","tsa poo lang5","425"
"cha-po͘ kiáⁿ","cha-poo kiann2","tsa-poo kiánn","tsa-poo kiann2","426"
"cha bó͘ kiáⁿ","cha boo2 kiann2","tsa bóo kiánn","tsa boo2 kiann2","427"
"cha-po͘ gín-ná","cha-poo gin2-na2","tsa-poo gín-ná","tsa-poo gin2-na2","428"
"cha-bó͘ gín-ná","cha-boo2 gin2-na2","tsa-bóo gín-ná","tsa-boo2 gin2-na2","429"
"cha-po͘--ê","cha-poo--e5","tsa-poo--ê","tsa-poo--e5","430"
"cha-bó͘--ê","cha-boo2--e5","tsa-bóo--ê","tsa-boo2--e5","431"
"chá","cha2","tsá","tsa2","432"
"chá-khò","cha2-kho3","tsá-khò","tsa2-kho3","433"
"gâu-chá","gau5-cha2","gâu-tsá","gau5-tsa2","434"
"chá-bān","cha2-ban7","tsá-bān","tsa2-ban7","435"
"chá-sí","cha2-si2","tsá-sí","tsa2-si2","436"
"chà-khi","cha3-khi","tsà-khi","tsa3-khi","437"
"chà-tôaⁿ","cha3-toann5","tsà-tuânn","tsa3-tuann5","438"
"chà","cha3","tsà","tsa3","439"
"po̍k-ke̍k","pok8-kek8","po̍k-ki̍k","pok8-kik8","439"
"cha-hng","cha-hng","tsa-hng","tsa-hng","440"
"cha-ji̍t","cha-jit8","tsa-ji̍t","tsa-jit8","441"
"cha-hng ê tiong-tàu","cha-hng e5 tiong-tau3","tsa-hng ê tiong-tàu","tsa-hng e5 tiong-tau3","442"
"chá-chêng","cha2-cheng5","tsá-tsîng","tsa2-tsing5","443"
"cha̍h","chah8","tsa̍h","tsah8","444"
"chah","chah","tsah","tsah","445"
"chái-khí","chai2-khi2","tsái-khí","tsai2-khi2","446"
"chá-khí","cha2-khi2","tsá-khí","tsa2-khi2","446"
"chái-khí-sî","chai2-khi2-si5","tsái-khí-sî","tsai2-khi2-si5","447"
"chai-iáⁿ","chai-iann2","tsai-iánn","tsai-iann2","448"
"chài","chai3","tsài","tsai3","449"
"chài saⁿ chài sì","chai3 sann chai3 si3","tsài sann tsài sì","tsai3 sann tsai3 si3","450"
"chāi","chai7","tsāi","tsai7","451"
"châi-bu̍t","chai5-but8","tsâi-bu̍t","tsai5-but8","452"
"châi-lêng","chai5-leng5","tsâi-lîng","tsai5-ling5","453"
"chāi-lâi","chai7-lai5","tsāi-lâi","tsai7-lai5","454"
"chāi-lâi-bí","chai7-lai5-bi2","tsāi-lâi-bí","tsai7-lai5-bi2","455"
"chāi-hiong kun-jîn","chai7-hiong kun-jin5","tsāi-hiong kun-jîn","tsai7-hiong kun-jin5","456"
"châi-goân","chai5-goan5","tsâi-guân","tsai5-guan5","457"
"châi-sán","chai5-san2","tsâi-sán","tsai5-san2","458"
"châi-sán-ka","chai5-san2-ka","tsâi-sán-ka","tsai5-san2-ka","459"
"châi-liāu","chai5-liau7","tsâi-liāu","tsai5-liau7","460"
"chai-lān","chai-lan7","tsai-lān","tsai-lan7","461"
"cháiⁿ-iūⁿ","chainn2-iunn7","tsáinn-iūnn","tsainn2-iunn7","462"
"àn-chóaⁿ","an3-choann2","àn-tsuánn","an3-tsuann2","462"
"ná","na2","ná","na2","462"
"chām","cham7","tsām","tsam7","463"
"chàm","cham3","tsàm","tsam3","464"
"chàn","chan3","tsàn","tsan3","465"
"saⁿ chàn lâu","sann chan3 lau5","sann tsàn lâu","sann tsan3 lau5","466"
"tē saⁿ chàn","te7 sann chan3","tē sann tsàn","te7 sann tsan3","467"
"tē saⁿ chàn-lâu","te7 sann chan3-lau5","tē sann tsàn-lâu","te7 sann tsan3-lau5","467"
"chàn-sêng","chan3-seng5","tsàn-sîng","tsan3-sing5","468"
"chán","chan2","tsán","tsan2","469"
"chàn-bí","chan3-bi2","tsàn-bí","tsan3-bi2","470"
"chàn-bí thian-chú","chan3-bi2 thian-chu2","tsàn-bí thian-tsú","tsan3-bi2 thian-tsu2","471"
"chàn-chō͘","chan3-choo7","tsàn-tsōo","tsan3-tsoo7","472"
"chân-jím","chan5-jim2","tsân-jím","tsan5-jim2","473"
"chang chái-khí","chang chai2-khi2","tsang tsái-khí","tsang tsai2-khi2","474"
"chang ē-tàu","chang e7-tau3","tsang ē-tàu","tsang e7-tau3","475"
"chang ē-po͘","chang e7-poo","tsang ē-poo","tsang e7-poo","476"
"chang àm","chang am3","tsang àm","tsang am3","477"
"châng","chang5","tsâng","tsang5","478"
"cha̍p-chì","chap8-chi3","tsa̍p-tsì","tsap8-tsi3","479"
"chāp-hun","chap7-hun","tsāp-hun","tsap7-hun","480"
"cha̍p-hun khiáu","chap8-hun khiau2","tsa̍p-hun khiáu","tsap8-hun khiau2","481"
"cha̍p-chhap","chap8-chhap","tsa̍p-tshap","tsap8-tshap","482"
"cha̍p-liām","chap8-liam7","tsa̍p-liām","tsap8-liam7","483"
"cha̍p-bū","chap8-bu7","tsa̍p-bū","tsap8-bu7","484"
"cha̍p-hùi","chap8-hui3","tsa̍p-huì","tsap8-hui3","485"
"cha̍p-hòe","chap8-hoe3","tsa̍p-huè","tsap8-hue3","486"
"cha̍p-hòe-tiàm","chap8-hoe3-tiam3","tsa̍p-huè-tiàm","tsap8-hue3-tiam3","487"
"cha̍p-chéng","chap8-cheng2","tsa̍p-tsíng","tsap8-tsing2","488"
"cha̍p tâm","chap8 tam5","tsa̍p tâm","tsap8 tam5","489"
"cha̍p hūn káu hūn","chap8 hun7 kau2 hun7","tsa̍p hūn káu hūn","tsap8 hun7 kau2 hun7","490"
"chat","chat","tsat","tsat","491"
"tē cha̍p gō͘ chiuⁿ, tē jī cha̍p saⁿ chat","te7 chap8 goo7 chiunn, te7 ji7 chap8 sann chat","tē tsa̍p gōo tsiunn, tē jī tsa̍p sann tsat","te7 tsap8 goo7 tsiunn, te7 ji7 tsap8 sann tsat","492"
"cha̍t","chat8","tsa̍t","tsat8","493"
"chāu","chau7","tsāu","tsau7","494"
"chàu-kha","chau3-kha","tsàu-kha","tsau3-kha","495"
"cháu","chau2","tsáu","tsau2","496"
"cháu-lâi cháu-khì","chau2-lai5 chau2-khi3","tsáu-lâi tsáu-khì","tsau2-lai5 tsau2-khi3","497"
"cháu-toh--ê","chau2-toh--e5","tsáu-toh--ê","tsau2-toh--e5","498"
"chàu","chau3","tsàu","tsau3","499"
"chàu","chau3","tsàu","tsau3","500"
"chè-tō͘","che3-too7","tsè-tōo","tse3-too7","501"
"chè-hān","che3-han7","tsè-hān","tse3-han7","502"
"chē","che7","tsē","tse7","503"
"chē","che7","tsē","tse7","504"
"chè-tâi","che3-tai5","tsè-tâi","tse3-tai5","505"
"chè-i tû","che3-i tu5","tsè-i tû","tse3-i tu5","506"
"chè-i keng","che3-i keng","tsè-i king","tse3-i king","507"
"ché-hu","che2-hu","tsé-hu","tse2-hu","508"
"chè-tô͘","che3-too5","tsè-tôo","tse3-too5","509"
"bí-kok chè","bi2-kok che3","bí-kok tsè","bi2-kok tse3","510"
"che","che","tse","tse","511"
"chê","che5","tsê","tse5","512"
"chè","che3","tsè","tse3","513"
"chè-bū","che3-bu7","tsè-bū","tse3-bu7","513"
"hū-chè","hu7-che3","hū-tsè","hu7-tse3","513"
"chè-chú","che3-chu2","tsè-tsú","tse3-tsu2","514"
"chek-hoa̍t","chek-hoat8","tsik-hua̍t","tsik-huat8","515"
"chek-jīm","chek-jim7","tsik-jīm","tsik-jim7","516"
"chij-pī","chij-pi7","tsij-pī","tsij-pi7","517"
"chek-sî","chek-si5","tsik-sî","tsik-si5","518"
"chek-sí","chek-si2","tsik-sí","tsik-si2","519"
"chek-tâi","chek-tai5","tsik-tâi","tsik-tai5","520"
"a-chek","a-chek","a-tsik","a-tsik","521"
"a-chím","a-chim2","a-tsím","a-tsim2","522"
"chek-peh hiaⁿ-tī","chek-peh hiann-ti7","tsik-peh hiann-tī","tsik-peh hiann-ti7","523"
"chek-peh chí-mōe","chek-peh chi2-moe7","tsik-peh tsí-muē","tsik-peh tsi2-mue7","524"
"cheng","cheng","tsing","tsing","525"
"chêng","cheng5","tsîng","tsing5","526"
"chêng-bīn","cheng5-bin7","tsîng-bīn","tsing5-bin7","527"
"tī chêng-bīn","ti7 cheng5-bin7","tī tsîng-bīn","ti7 tsing5-bin7","528"
"chèng","cheng3","tsìng","tsing3","529"
"chèng-kì","cheng3-ki3","tsìng-kì","tsing3-ki3","530"
"chèng-kìⁿ","cheng3-kinn3","tsìng-kìnn","tsing3-kinn3","530"
"chèng-thâu","cheng3-thau5","tsìng-thâu","tsing3-thau5","531"
"chèng-hú","cheng3-hu2","tsìng-hú","tsing3-hu2","532"
"tiong-hôa bîn-kok chèng-hú","tiong-hoa5 bin5-kok cheng3-hu2","tiong-huâ bîn-kok tsìng-hú","tiong-hua5 bin5-kok tsing3-hu2","533"
"tâi-oân séng chèng-hú","tai5-oan5 seng2 cheng3-hu2","tâi-uân síng tsìng-hú","tai5-uan5 sing2 tsing3-hu2","534"
"séng","seng2","síng","sing2","535"
"Séng Chèng-hú","Seng2 Cheng3-hu2","Síng Tsìng-hú","Sing2 Tsing3-hu2","536"
"Séng Chú-sek","Seng2 Chu2-sek","Síng Tsú-sik","Sing2 Tsu2-sik","537"
"chhī (Séng Hat chhī)","chhi7 (Seng2 Hat chhi7)","tshī (Síng Hat tshī)","tshi7 (Sing2 Hat tshi7)","538"
"Chhī Chèng-hú","Chhi7 Cheng3-hu2","Tshī Tsìng-hú","Tshi7 Tsing3-hu2","539"
"Chhī Tiúⁿ","Chhi7 Tiunn2","Tshī Tiúnn","Tshi7 Tiunn2","540"
"koān","koan7","kuān","kuan7","541"
"Koān Chèng-hú","Koan7 Cheng3-hu2","Kuān Tsìng-hú","Kuan7 Tsing3-hu2","542"
"Koān Tiúⁿ","Koan7 Tiunn2","Kuān Tiúnn","Kuan7 Tiunn2","543"
"khu","khu","khu","khu","544"
"Khu Kong-só͘","Khu Kong-soo2","Khu Kong-sóo","Khu Kong-soo2","545"
"Khu Tiúⁿ","Khu Tiunn2","Khu Tiúnn","Khu Tiunn2","546"
"chhī (Koān Hat Chhī)","chhi7 (Koan7 Hat Chhi7)","tshī (Kuān Hat Tshī)","tshi7 (Kuan7 Hat Tshi7)","547"
"Chhī Kong-só͘","Chhi7 Kong-soo2","Tshī Kong-sóo","Tshi7 Kong-soo2","548"
"Chhī tiúⁿ","Chhi7 tiunn2","Tshī tiúnn","Tshi7 tiunn2","549"
"tìn","tin3","tìn","tin3","550"
"Tìn Kong-só͘","Tin3 Kong-soo2","Tìn Kong-sóo","Tin3 Kong-soo2","551"
"Tìn Tiúⁿ","Tin3 Tiunn2","Tìn Tiúnn","Tin3 Tiunn2","552"
"hiong","hiong","hiong","hiong","553"
"Hiong Kong-só͘","Hiong Kong-soo2","Hiong Kong-sóo","Hiong Kong-soo2","554"
"Hiong Tiúⁿ","Hiong Tiunn2","Hiong Tiúnn","Hiong Tiunn2","555"
"lí","li2","lí","li2","556"
"Lí Pān-kong-chhù","Li2 Pan7-kong-chhu3","Lí Pān-kong-tshù","Li2 Pan7-kong-tshu3","557"
"Lí Tiúⁿ","Li2 Tiunn2","Lí Tiúnn","Li2 Tiunn2","558"
"chhoan","chhoan","tshuan","tshuan","559"
"Chhoan Pān-kong-chhù","Chhoan Pan7-kong-chhu3","Tshuan Pān-kong-tshù","Tshuan Pan7-kong-tshu3","560"
"Chhoan Tiúⁿ","Chhoan Tiunn2","Tshuan Tiúnn","Tshuan Tiunn2","561"
"séng chèng-hú","seng2 cheng3-hu2","síng tsìng-hú","sing2 tsing3-hu2","562"
"chhī chèng-hú","chhi7 cheng3-hu2","tshī tsìng-hú","tshi7 tsing3-hu2","563"
"koān chèng-hú","koan7 cheng3-hu2","kuān tsìng-hú","kuan7 tsing3-hu2","564"
"chēng","cheng7","tsīng","tsing7","565"
"chéng","cheng2","tsíng","tsing2","566"
"chèng-bêng","cheng3-beng5","tsìng-bîng","tsing3-bing5","567"
"chèng-bêng-su","cheng3-beng5-su","tsìng-bîng-su","tsing3-bing5-su","568"
"chèng-lâng","cheng3-lang5","tsìng-lâng","tsing3-lang5","569"
"chéng-chí","cheng2-chi2","tsíng-tsí","tsing2-tsi2","570"
"iā chéng-chí","ia7 cheng2-chi2","iā tsíng-tsí","ia7 tsing2-tsi2","571"
"cheng-siⁿ","cheng-sinn","tsing-sinn","tsing-sinn","572"
"cheng-sîn","cheng-sin5","tsing-sîn","tsing-sin5","573"
"cheng-sîn-pīⁿ","cheng-sin5-pinn7","tsing-sîn-pīnn","tsing-sin5-pinn7","574"
"chhâ","chha5","tshâ","tsha5","575"
"chhá","chha2","tshá","tsha2","576"
"chha","chha","tsha","tsha","577"
"chha-put-to","chha-put-to","tsha-put-to","tsha-put-to","578"
"chha bô lōa chē","chha bo5 loa7 che7","tsha bô luā tsē","tsha bo5 lua7 tse7","579"
"chhá","chha2","tshá","tsha2","580"
"chhâ","chha5","tshâ","tsha5","581"
"tiâu-cha","tiau5-cha","tiâu-tsa","tiau5-tsa","581"
"chhài","chhai3","tshài","tshai3","582"
"chhà-chí","chha3-chi2","tshà-tsí","tsha3-tsi2","583"
"chhài-chhī-á","chhai3-chhi7-a2","tshài-tshī-á","tshai3-tshi7-a2","584"
"chhai","chhai","tshai","tshai","585"
"chhâi-hông-sai-hū","chhai5-hong5-sai-hu7","tshâi-hông-sai-hū","tshai5-hong5-sai-hu7","586"
"chhái-iōng","chhai2-iong7","tshái-iōng","tshai2-iong7","587"
"chham","chham","tsham","tsham","588"
"hâm","ham5","hâm","ham5","588"
"chham","chham","tsham","tsham","589"
"chham-siông","chham-siong5","tsham-siông","tsham-siong5","590"
"chham-koan","chham-koan","tsham-kuan","tsham-kuan","591"
"chham-ka","chham-ka","tsham-ka","tsham-ka","592"
"chhám","chham2","tshám","tsham2","593"
"chham-khó","chham-kho2","tsham-khó","tsham-kho2","594"
"chham-khó͘","chham-khoo2","tsham-khóo","tsham-khoo2","594"
"hō͘ lí chò chham-khó","hoo7 li2 cho3 chham-kho2","hōo lí tsò tsham-khó","hoo7 li2 tso3 tsham-kho2","595"
"chham-khó-su","chham-kho2-su","tsham-khó-su","tsham-kho2-su","596"
"chham-khó sèng-keng","chham-kho2 seng3-keng","tsham-khó sìng-king","tsham-kho2 sing3-king","597"
"chhân","chhan5","tshân","tshan5","598"
"chò chhân","cho3 chhan5","tsò tshân","tso3 tshan5","599"
"chò chhân-lâng","cho3 chhan5-lang5","tsò tshân-lâng","tso3 tshan5-lang5","600"
"pò͘-chhâng","poo3-chhang5","pòo-tshâng","poo3-tshang5","601"
"chhân chng","chhan5 chng","tshân tsng","tshan5 tsng","602"
"chhân-chng sông","chhan5-chng song5","tshân-tsng sông","tshan5-tsng song5","603"
"chhân-chng sòng","chhan5-chng song3","tshân-tsng sòng","tshan5-tsng song3","603"
"chhân-chng-lâng","chhan5-chng-lang5","tshân-tsng-lâng","tshan5-tsng-lang5","604"
"chhân-chng ê só͘-chāi","chhan5-chng e5 soo2-chai7","tshân-tsng ê sóo-tsāi","tshan5-tsng e5 soo2-tsai7","605"
"chhàng","chhang3","tshàng","tshang3","606"
"chhang-á","chhang-a2","tshang-á","tshang-a2","607"
"chhang-thâu","chhang-thau5","tshang-thâu","tshang-thau5","608"
"chhap","chhap","tshap","tshap","609"
"chhat","chhat","tshat","tshat","610"
"chha̍t-lá","chhat8-la2","tsha̍t-lá","tshat8-la2","611"
"chhau","chhau","tshau","tshau","612"
"chhàu","chhau3","tshàu","tshau3","613"
"chhàu-hīⁿ lâng","chhau3-hinn7 lang5","tshàu-hīnn lâng","tshau3-hinn7 lang5","614"
"chháu","chhau2","tsháu","tshau2","615"
"so-chháu","so-chhau2","so-tsháu","so-tshau2","616"
"koah-chháu","koah-chhau2","kuah-tsháu","kuah-tshau2","617"
"chhàu-ta","chhau3-ta","tshàu-ta","tshau3-ta","618"
"chhàu-hóe-hun","chhau3-hoe2-hun","tshàu-hué-hun","tshau3-hue2-hun","619"
"chhau","chhau","tshau","tshau","620"
"bí-chhau","bi2-chhau","bí-tshau","bi2-tshau","621"
"chháu-tē-lâng","chhau2-te7-lang5","tsháu-tē-lâng","tshau2-te7-lang5","622"
"chhàu-oân","chhau3-oan5","tshàu-uân","tshau3-uan5","623"
"chháu-po͘-á","chhau2-poo-a2","tsháu-poo-á","tshau2-poo-a2","624"
"chhàu-phùi","chhau3-phui3","tshàu-phuì","tshau3-phui3","625"
"phùi","phui3","phuì","phui3","625"
"pàng-phùi","pang3-phui3","pàng-phuì","pang3-phui3","626"
"chhe","chhe","tshe","tshe","627"
"chhe","chhe","tshe","tshe","628"
"chhè","chhe3","tshè","tshe3","629"
"chhe","chhe","tshe","tshe","630"
"chhè-só͘","chhe3-soo2","tshè-sóo","tshe3-soo2","631"
"chhê-á","chhe5-a2","tshê-á","tshe5-a2","632"
"chheⁿ","chhenn","tshenn","tshenn","633"
"chheⁿ","chhenn","tshenn","tshenn","634"
"chhiⁿ","chhinn","tshinn","tshinn","634"
"chheⁿ-mê","chhenn-me5","tshenn-mê","tshenn-me5","635"
"chheⁿ-mî","chhenn-mi5","tshenn-mî","tshenn-mi5","635"
"chheⁿ","chhenn","tshenn","tshenn","636"
"chheⁿ-chhau","chhenn-chhau","tshenn-tshau","tshenn-tshau","637"
"chhe-chhau","chhe-chhau","tshe-tshau","tshe-tshau","637"
"chheh","chheh","tsheh","tsheh","638"
"chheh tiàm","chheh tiam3","tsheh tiàm","tsheh tiam3","639"
"chheh tû","chheh tu5","tsheh tû","tsheh tu5","640"
"chheh kè","chheh ke3","tsheh kè","tsheh ke3","641"
"chheh","chheh","tsheh","tsheh","642"
"giám","giam2","giám","giam2","642"
"chhek-á","chhek-a2","tshik-á","tshik-a2","643"
"chhek-chéng","chhek-cheng2","tshik-tsíng","tshik-tsing2","644"
"iā chhek-chéng","ia7 chhek-cheng2","iā tshik-tsíng","ia7 tshik-tsing2","645"
"pha̍k-chhek","phak8-chhek","pha̍k-tshik","phak8-tshik","646"
"chhek-liōng","chhek-liong7","tshik-liōng","tshik-liong7","647"
"chhēng","chheng7","tshīng","tshing7","648"
"chheng","chheng","tshing","tshing","649"
"chheng kau-á","chheng kau-a2","tshing kau-á","tshing kau-a2","650"
"chheng siàu","chheng siau3","tshing siàu","tshing siau3","651"
"chheng-khì","chheng-khi3","tshing-khì","tshing-khi3","652"
"chheng","chheng","tshing","tshing","653"
"chheng-chúi","chheng-chui2","tshing-tsuí","tshing-tsui2","654"
"chheng-chhó","chheng-chho2","tshing-tshó","tshing-tsho2","655"
"chheng","chheng","tshing","tshing","656"
"chhéng","chheng2","tshíng","tshing2","657"
"ke-mô͘-chhéng","ke-moo5-chheng2","ke-môo-tshíng","ke-moo5-tshing2","658"
"ke-mn̂g-chhéng","ke-mng5-chheng2","ke-mn̂g-tshíng","ke-mng5-tshing2","658"
"chhéng","chheng2","tshíng","tshing2","659"
