poj_unicode,poj_input,kiplmj_unicode,kiplmj_input,main_id
nn̂g,nng5,nn̂g,nng5,13247
tha̍h,thah8,tha̍h,thah8,13248
thia̍p,thiap8,thia̍p,thiap8,13249
sián,sian2,sián,sian2,13250
giàn,gian3,giàn,gian3,13251
khah,khah,khah,khah,13252
lam,lam,lam,lam,13253
lang,lang,lang,lang,13254
láng,lang2,láng,lang2,13255
lâng,lang5,lâng,lang5,13256
lāng,lang7,lāng,lang7,13257
lông,long5,lông,long5,13258
tia̍h,tiah8,tia̍h,tiah8,13259
thiaⁿ,thiann,thiann,thiann,13260
thèng,theng3,thìng,thing3,13261
tha̍k,thak8,tha̍k,thak8,13262
tho̍k,thok8,tho̍k,thok8,13263
khah-á,khah-a2,khah-á,khah-a2,13264
láng-á,lang2-a2,láng-á,lang2-a2,13265
tha̍k-chheh,thak8-chheh,tha̍k-tsheh,thak8-tsheh,13266
tha̍k-chheh-lâng,thak8-chheh-lang5,tha̍k-tsheh-lâng,thak8-tsheh-lang5,13267
giàn-sian-ko,gian3-sian-ko,giàn-sian-ko,gian3-sian-ko,13268
tha̍k-sí-chheh,thak8-si2-chheh,tha̍k-sí-tsheh,thak8-si2-tsheh,13269
tia̍h-bí,tiah8-bi2,tia̍h-bí,tiah8-bi2,13270
lâng-sn̂g,lang5-sng5,lâng-sn̂g,lang5-sng5,13271
tho̍k-chiá,thok8-chia2,tho̍k-tsiá,thok8-tsia2,13272
thiaⁿ-hiuⁿ,thiann-hiunn,thiann-hiunn,thiann-hiunn,13273
thèng-hāu,theng3-hau7,thìng-hāu,thing3-hau7,13274
thiaⁿ-chhùi,thiann-chhui3,thiann-tshuì,thiann-tshui3,13275
thiaⁿ-tio̍h,thiann-tioh8,thiann-tio̍h,thiann-tioh8,13276
giàn-thâu,gian3-thau5,giàn-thâu,gian3-thau5,13277
thiaⁿ-kóng,thiann-kong2,thiann-kóng,thiann-kong2,13278
sio̍k,siok8,sio̍k,siok8,13279
chù,chu3,tsù,tsu3,13280
chùn,chun3,tsùn,tsun3,13281
chhiu,chhiu,tshiu,tshiu,13282
sio̍k-sin,siok8-sin,sio̍k-sin,siok8-sin,13283
kàm-tēng,kam3-teng7,kàm-tīng,kam3-ting7,13284
kiau-ngō͘,kiau-ngoo7,kiau-ngōo,kiau-ngoo7,13285
liân,lian5,liân,lian5,13286
môa,moa5,muâ,mua5,13287
piō,pio7,piō,pio7,13288
pih,pih,pih,pih,13289
chak,chak,tsak,tsak,13290
liân-hî,lian5-hi5,liân-hî,lian5-hi5,13291
liân-hû,lian5-hu5,liân-hû,lian5-hu5,13291
soat-hî,soat-hi5,suat-hî,suat-hi5,13292
soat-hû,soat-hu5,suat-hû,suat-hu5,13292
chak-chō,chak-cho7,tsak-tsō,tsak-tso7,13293
chià-ko͘-chhài,chia3-koo-chhai3,tsià-koo-tshài,tsia3-koo-tshai3,13294
kiáu,kiau2,kiáu,kiau2,13295
eng,eng,ing,ing,13296
chhiam,chhiam,tshiam,tshiam,13297
eng-á,eng-a2,ing-á,ing-a2,13298
kiáu-chhá,kiau2-chha2,kiáu-tshá,kiau2-tsha2,13299
kiáu-ká,kiau2-ka2,kiáu-ká,kiau2-ka2,13300
chhiam-tâng,chhiam-tang5,tshiam-tâng,tshiam-tang5,13301
loân-aì,loan5-ai3,luân-ài,luan5-ai3,13302
chhiam-si,chhiam-si,tshiam-si,tshiam-si,13303
kiáu-jiáu,kiau2-jiau2,kiáu-jiáu,kiau2-jiau2,13304
kiáu-liáu,kiau2-liau2,kiáu-liáu,kiau2-liau2,13304
iⁿ-tîⁿ,inn-tinn5,inn-tînn,inn-tinn5,13305
piàn,pian3,piàn,pian3,13306
pìⁿ,pinn3,pìnn,pinn3,13307
liòng,liong3,liòng,liong3,13308
lèng,leng3,lìng,ling3,13308
lù,lu3,lù,lu3,13309
hián,hian2,hián,hian2,13310
hiáⁿ,hiann2,hiánn,hiann2,13311
giām,giam7,giām,giam7,13312
kiaⁿ,kiann,kiann,kiann,13313
ia̍h,iah8,ia̍h,iah8,13314
chhóe,chhoe2,tshué,tshue2,13315
chhé,chhe2,tshé,tshe2,13315
thé,the2,thé,the2,13316
kiaⁿ--lâng,kiann--lang5,kiann--lâng,kiann--lang5,13317
kiaⁿ-lâng,kiann-lang5,kiann-lâng,kiann-lang5,13318
thé-la̍t,the2-lat8,thé-la̍t,the2-lat8,13319
piàn-hòa,pian3-hoa3,piàn-huà,pian3-hua3,13320
piàn-sim,pian3-sim,piàn-sim,pian3-sim,13321
lù-á,lu3-a2,lù-á,lu3-a2,13322
hiáⁿ-ba̍k,hiann2-bak8,hiánn-ba̍k,hiann2-bak8,13323
kiaⁿ-seⁿ-hūn,kiann-senn-hun7,kiann-senn-hūn,kiann-senn-hun7,13324
kiaⁿ-siⁿ-hūn,kiann-sinn-hun7,kiann-sinn-hūn,kiann-sinn-hun7,13324
kiaⁿ chheⁿ-hūn,kiann chhenn-hun7,kiann tshenn-hūn,kiann tshenn-hun7,13324
kiaⁿ chhiⁿ-hūn,kiann chhinn-hun7,kiann tshinn-hūn,kiann tshinn-hun7,13324
kiaⁿ--sí,kiann--si2,kiann--sí,kiann--si2,13325
kiaⁿ-sí,kiann-si2,kiann-sí,kiann-si2,13326
kiaⁿ-sí-lâng,kiann-si2-lang5,kiann-sí-lâng,kiann-si2-lang5,13327
piàn-sek,pian3-sek,piàn-sik,pian3-sik,13328
giām-hoeh,giam7-hoeh,giām-hueh,giam7-hueh,13329
giām-huih,giam7-huih,giām-huih,giam7-huih,13329
piàn-keng,pian3-keng,piàn-king,pian3-king,13330
piàn-pō͘,pian3-poo7,piàn-pōo,pian3-poo7,13331
thé-io̍k,the2-iok8,thé-io̍k,the2-iok8,13332
kiaⁿ-kiàn-siàu,kiann-kian3-siau3,kiann-kiàn-siàu,kiann-kian3-siau3,13333
piàn-kòa,pian3-koa3,piàn-kuà,pian3-kua3,13334
pìⁿ-khang,pinn3-khang,pìnn-khang,pinn3-khang,13335
giām-si,giam7-si,giām-si,giam7-si,13336
kiaⁿ bó͘,kiann boo2,kiann bóo,kiann boo2,13337
pìⁿ-bīn,pinn3-bin7,pìnn-bīn,pinn3-bin7,13338
thé-bīn,the2-bin7,thé-bīn,the2-bin7,13339
thé-biān,the2-bian7,thé-biān,the2-bian7,13339
thé-keh,the2-keh,thé-keh,the2-keh,13340
pìⁿ-kúi,pinn3-kui2,pìnn-kuí,pinn3-kui2,13341
pìⁿ-kúi-pìⁿ-koài,pinn3-kui2-pinn3-koai3,pìnn-kuí-pìnn-kuài,pinn3-kui2-pinn3-kuai3,13342
thé-thóng,the2-thong2,thé-thóng,the2-thong2,13343
liòng phōe,liong3 phoe7,liòng phuē,liong3 phue7,13344
liòng phē,liong3 phe7,liòng phē,liong3 phe7,13344
lèng phōe,leng3 phoe7,lìng phuē,ling3 phue7,13344
lèng phē,leng3 phe7,lìng phē,ling3 phe7,13344
piàn-thong,pian3-thong,piàn-thong,pian3-thong,13345
kiaⁿ-hiâⁿ,kiann-hiann5,kiann-hiânn,kiann-hiann5,13346
piàn-khoán,pian3-khoan2,piàn-khuán,pian3-khuan2,13347
pìⁿ-khoán,pinn3-khoan2,pìnn-khuán,pinn3-khuan2,13347
pìⁿ-kâu-lāng,pinn3-kau5-lang7,pìnn-kâu-lāng,pinn3-kau5-lang7,13348
thé-thiap,the2-thiap,thé-thiap,the2-thiap,13349
giām siong,giam7 siong,giām siong,giam7 siong,13350
thé-hōe,the2-hoe7,thé-huē,the2-hue7,13351
hián-sèng,hian2-seng3,hián-sìng,hian2-sing3,13352
thé-liōng,the2-liong7,thé-liōng,the2-liong7,13353
thé-chhau,the2-chhau,thé-tshau,the2-tshau,13354
hiáⁿ-thâu,hiann2-thau5,hiánn-thâu,hiann2-thau5,13355
piàn-khiàu,pian3-khiau3,piàn-khiàu,pian3-khiau3,13356
thé-giām,the2-giam7,thé-giām,the2-giam7,13357
kòe,koe3,kuè,kue3,13358
kè,ke3,kè,ke3,13358
lân,lan5,lân,lan5,13359
jiâu-á-hî,jiau5-a2-hi5,jiâu-á-hî,jiau5-a2-hi5,13360
liâu-á-hû,liau5-a2-hu5,liâu-á-hû,liau5-a2-hu5,13360
siān-hî,sian7-hi5,siān-hî,sian7-hi5,13361
siān-hû,sian7-hu5,siān-hû,sian7-hu5,13361
kòe-hî,koe3-hi5,kuè-hî,kue3-hi5,13362
kè-hû,ke3-hu5,kè-hû,ke3-hu5,13362
lám,lam2,lám,lam2,13363
koàn,koan3,kuàn,kuan3,13364
niū,niu7,niū,niu7,13365
chhàm,chham3,tshàm,tsham3,13366
lêng,leng5,lîng,ling5,13367
lêng-tan,leng5-tan,lîng-tan,ling5-tan,13368
niū-chhiú,niu7-chhiu2,niū-tshiú,niu7-tshiu2,13369
koàn-á,koan3-a2,kuàn-á,kuan3-a2,13370
pín-á-kut,pin2-a2-kut,pín-á-kut,pin2-a2-kut,13371
niū-uī,niu7-ui7,niū-uī,niu7-ui7,13372
lêng-uī,leng5-ui7,lîng-uī,ling5-ui7,13373
niū-pō͘,niu7-poo7,niū-pōo,niu7-poo7,13374
chhân-tāu,chhan5-tau7,tshân-tāu,tshan5-tau7,13375
lêng-chi,leng5-chi,lîng-tsi,ling5-tsi,13376
liân-chi,lian5-chi,liân-tsi,lian5-tsi,13376
lêng-chhù,leng5-chhu3,lîng-tshù,ling5-tshu3,13377
lêng-thong,leng5-thong,lîng-thong,ling5-thong,13378
jiōng-tō͘,jiong7-too7,jiōng-tōo,jiong7-too7,13379
liōng-tō͘,liong7-too7,liōng-tōo,liong7-too7,13379
lêng-kám,leng5-kam2,lîng-kám,ling5-kam2,13380
lêng-siàⁿ,leng5-siann3,lîng-siànn,ling5-siann3,13381
lêng-hûn,leng5-hun5,lîng-hûn,ling5-hun5,13382
koàn-thâu,koan3-thau5,kuàn-thâu,kuan3-thau5,13383
chhian-chhiu,chhian-chhiu,tshian-tshiu,tshian-tshiu,13384
lêng-giām,leng5-giam7,lîng-giām,ling5-giam7,13385
hāu,hau7,hāu,hau7,13386
eng,eng,ing,ing,13387
kiⁿ,kinn,kinn,kinn,13388
iâm,iam5,iâm,iam5,13389
"àng",ang3,àng,ang3,13390
giàng,giang3,giàng,giang3,13391
hāu-khat-á,hau7-khat-a2,hāu-khat-á,hau7-khat-a2,13392
giàng-gê,giang3-ge5,giàng-gê,giang3-ge5,13393
kiⁿ-á-kóe,kinn-a2-koe2,kinn-á-kué,kinn-a2-kue2,13394
kiⁿ-á-ké,kinn-a2-ke2,kinn-á-ké,kinn-a2-ke2,13394
pìn-kak,pin3-kak,pìn-kak,pin3-kak,13395
iâm-hoe-á,iam5-hoe-a2,iâm-hue-á,iam5-hue-a2,13396
iâm-tiâⁿ,iam5-tiann5,iâm-tiânn,iam5-tiann5,13397
hāu-hia,hau7-hia,hāu-hia,hau7-hia,13398
pìn-kha,pin3-kha,pìn-kha,pin3-kha,13399
kiⁿ-chàng,kinn-chang3,kinn-tsàng,kinn-tsang3,13400
iâm-sng,iam5-sng,iâm-sng,iam5-sng,13401
"àng-phīⁿ",ang3-phinn7,àng-phīnn,ang3-phinn7,13402
"àng-phīⁿ-siaⁿ",ang3-phinn7-siann,àng-phīnn-siann,ang3-phinn7-siann,13403
"àng-siaⁿ",ang3-siann,àng-siann,ang3-siann,13404
iâm-àng-á,iam5-ang3-a2,iâm-àng-á,iam5-ang3-a2,13405
pìn-sui,pin3-sui,pìn-sui,pin3-sui,13406
pìn-piⁿ,pin3-pinn,pìn-pinn,pin3-pinn,13407
ak-chak,ak-chak,ak-tsak,ak-tsak,13408
thiaⁿ,thiann,thiann,thiann,13409
oan,oan,uan,uan,13410
thiò,thio3,thiò,thio3,13411
thiò-bí,thio3-bi2,thiò-bí,thio3-bi2,13412
lî-pa,li5-pa,lî-pa,li5-pa,13413
thiaⁿ-tn̂g,thiann-tng5,thiann-tn̂g,thiann-tng5,13414
thiaⁿ-thâu,thiann-thau5,thiann-thâu,thiann-thau5,13415
phàn,phan3,phàn,phan3,13416
liam,liam,liam,liam,13417
neh,neh,neh,neh,13418
nih,nih,nih,nih,13418
chhîm,chhim5,tshîm,tshim5,13419
sâi,sai5,sâi,sai5,13420
chhîm-á,chhim5-a2,tshîm-á,tshim5-a2,13421
bân-phôe,ban5-phoe5,bân-phuê,ban5-phue5,13422
bân-phê,ban5-phe5,bân-phê,ban5-phe5,13422
bân-phôe-sián,ban5-phoe5-sian2,bân-phuê-sián,ban5-phue5-sian2,13423
bân-phê-sián,ban5-phe5-sian2,bân-phê-sián,ban5-phe5-sian2,13423
koan-kong,koan-kong,kuan-kong,kuan-kong,13424
koan-liām,koan-liam7,kuan-liām,kuan-liam7,13425
koan-chêng-kò͘-aū,koan-cheng5-koo3-au7,kuan-tsîng-kòo-āu,kuan-tsing5-koo3-au7,13426
Koan-im,Koan-im,Kuan-im,Kuan-im,13427
sâi-chia̍h,sai5-chiah8,sâi-tsia̍h,sai5-tsiah8,13428
koan-im-tek,koan-im-tek,kuan-im-tik,kuan-im-tik,13429
neh-kha-bóe,neh-kha-boe2,neh-kha-bué,neh-kha-bue2,13430
nih-kha-bé,nih-kha-be2,nih-kha-bé,nih-kha-be2,13430
koan-chhat,koan-chhat,kuan-tshat,kuan-tshat,13431
chán,chan2,tsán,tsan2,13432
lî,li5,lî,li5,13433
lû,lu5,lû,lu5,13433
khau,khau,khau,khau,13434
lî-á,li5-a2,lî-á,li5-a2,13435
lû-á,lu5-a2,lû-á,lu5-a2,13435
lô,lo5,lô,lo5,13436
chǹg,chng3,tsǹg,tsng3,13437
lô͘,loo5,lôo,loo5,13438
chǹg-á,chng3-a2,tsǹg-á,tsng3-a2,13439
chǹg hīⁿ,chng3 hinn7,tsǹg hīnn,tsng3 hinn7,13440
chǹg hī,chng3 hi7,tsǹg hī,tsng3 hi7,13440
chǹg-khang,chng3-khang,tsǹg-khang,tsng3-khang,13441
kho̍k-hî,khok8-hi5,kho̍k-hî,khok8-hi5,13442
kho̍k-hû,khok8-hu5,kho̍k-hû,khok8-hu5,13442
go̍k-hî,gok8-hi5,go̍k-hî,gok8-hi5,13442
go̍k-hû,gok8-hu5,go̍k-hû,gok8-hu5,13442
lô͘-hî,loo5-hi5,lôo-hî,loo5-hi5,13443
lô͘-hû,loo5-hu5,lôo-hû,loo5-hu5,13443
lô-kó͘,lo5-koo2,lô-kóo,lo5-koo2,13444
lô͘-chî,loo5-chi5,lôo-tsî,loo5-tsi5,13445
lô͘-môa,loo5-moa5,lôo-muâ,loo5-mua5,13446
gōng,gong7,gōng,gong7,13447
chha̍k,chhak8,tsha̍k,tshak8,13448
gōng-lâng,gong7-lang5,gōng-lâng,gong7-lang5,13449
gōng-tōa-tai,gong7-toa7-tai,gōng-tuā-tai,gong7-tua7-tai,13450
chha̍k-á,chhak8-a2,tsha̍k-á,tshak8-a2,13451
chha̍k-ba̍k,chhak8-bak8,tsha̍k-ba̍k,tshak8-bak8,13452
gōng-tai,gong7-tai,gōng-tai,gong7-tai,13453
gōng--ê,gong7--e5,gōng--ê,gong7--e5,13454
gōng-ti̍t,gong7-tit8,gōng-ti̍t,gong7-tit8,13455
eng-ko,eng-ko,ing-ko,ing-ko,13456
eng-ko-phīⁿ,eng-ko-phinn7,ing-ko-phīnn,ing-ko-phinn7,13457
gōng-sîn,gong7-sin5,gōng-sîn,gong7-sin5,13458
gōng-kâu,gong7-kau5,gōng-kâu,gong7-kau5,13459
gōng-siūⁿ,gong7-siunn7,gōng-siūnn,gong7-siunn7,13460
gōng-oē,gong7-oe7,gōng-uē,gong7-ue7,13461
gōng-chîⁿ,gong7-chinn5,gōng-tsînn,gong7-tsinn5,13462
gōng-thâu-gōng-bīn,gong7-thau5-gong7-bin7,gōng-thâu-gōng-bīn,gong7-thau5-gong7-bin7,13463
gōng-táⁿ,gong7-tann2,gōng-tánn,gong7-tann2,13464
gōng-gōng,gong7-gong7,gōng-gōng,gong7-gong7,13465
chha̍k-chha̍k,chhak8-chhak8,tsha̍k-tsha̍k,tshak8-tshak8,13466
ut,ut,ut,ut,13467
ut-chut,ut-chut,ut-tsut,ut-tsut,13468
ut-siong,ut-siong,ut-siong,ut-siong,13469
ut-hòe,ut-hoe3,ut-huè,ut-hue3,13470
ut-hè,ut-he3,ut-hè,ut-he3,13470
phō͘,phoo7,phōo,phoo7,13471
ui,ui,ui,ui,13472
gîm,gim5,gîm,gim5,13473
gîm-á,gim5-a2,gîm-á,gim5-a2,13474
gîm-chîⁿ,gim5-chinn5,gîm-tsînn,gim5-tsinn5,13475
ló͘-kó͘-chio̍h,loo2-koo2-chioh8,lóo-kóo-tsio̍h,loo2-koo2-tsioh8,13476
láu,lau2,láu,lau2,13477
kéng,keng2,kíng,king2,13478
pa̍k,pak8,pa̍k,pak8,13479
pa̍k-chhân,pak8-chhan5,pa̍k-tshân,pak8-tshan5,13480
liâu,liau5,liâu,liau5,13481
liâu khe-á,liau5 khe-a2,liâu khe-á,liau5 khe-a2,13482
liâu khoe-á,liau5 khoe-a2,liâu khue-á,liau5 khue-a2,13482
liâu--lo̍h-khì,liau5--loh8-khi3,liâu--lo̍h-khì,liau5--loh8-khi3,13483
lò,lo3,lò,lo3,13484
lò-kha,lo3-kha,lò-kha,lo3-kha,13485
lò-kha-á,lo3-kha-a2,lò-kha-á,lo3-kha-a2,13486
khê,khe5,khê,khe5,13487
tu,tu,tu,tu,13488
tàng,tang3,tàng,tang3,13489
liû,liu5,liû,liu5,13490
chi̍p,chip8,tsi̍p,tsip8,13491
si̍p,sip8,si̍p,sip8,13491
chi̍p--chi̍t-ē,chip8--chit8-e7,tsi̍p--tsi̍t-ē,tsip8--tsit8-e7,13492
si̍p--chi̍t-ē,sip8--chit8-e7,si̍p--tsi̍t-ē,sip8--tsit8-e7,13492
gê,ge5,gê,ge5,13493
gê-siâu,ge5-siau5,gê-siâu,ge5-siau5,13494
siam,siam,siam,siam,13495
khiap,khiap,khiap,khiap,13496
khiap-sì,khiap-si3,khiap-sì,khiap-si3,13497
khiap-sì-miā,khiap-si3-mia7,khiap-sì-miā,khiap-si3-mia7,13498
tok,tok,tok,tok,13499
tâi,tai5,tâi,tai5,13500
kah-á,kah-a2,kah-á,kah-a2,13501
mo͘h,mooh,mooh,mooh,13502
mo͘h-piah-kúi,mooh-piah-kui2,mooh-piah-kuí,mooh-piah-kui2,13503
chûi,chui5,tsuî,tsui5,13504
liô,lio5,liô,lio5,13505
gâu,gau5,gâu,gau5,13506
gâu-lâng,gau5-lang5,gâu-lâng,gau5-lang5,13507
gâu-chá,gau5-cha2,gâu-tsá,gau5-tsa2,13508
gâu-chhńg-chia̍h,gau5-chhng2-chiah8,gâu-tshńg-tsia̍h,gau5-tshng2-tsiah8,13509
gâu khai,gau5 khai,gâu khai,gau5 khai,13510
lân,lan5,lân,lan5,13511
lân kam-chià,lan5 kam-chia3,lân kam-tsià,lan5 kam-tsia3,13512
lō͘,loo7,lōo,loo7,13513
oáiⁿ,oainn2,uáinn,uainn2,13514
oaih,oaih,uaih,uaih,13514
oáiⁿ-tio̍h,oainn2-tioh8,uáinn-tio̍h,uainn2-tioh8,13515
oaih-tio̍h,oaih-tioh8,uaih-tio̍h,uaih-tioh8,13515
phóe,phoe2,phué,phue2,13516
pa,pa,pa,pa,13517
khu̍t-thâu-soaⁿ,khut8-thau5-soann,khu̍t-thâu-suann,khut8-thau5-suann,13518
chhih,chhih,tshih,tshih,13519
lān,lan7,lān,lan7,13520
lān-sui,lan7-sui,lān-sui,lan7-sui,13521
lān-hu̍t,lan7-hut8,lān-hu̍t,lan7-hut8,13522
lān-sîn,lan7-sin5,lān-sîn,lan7-sin5,13523
lān-pha,lan7-pha,lān-pha,lan7-pha,13524
lān-chiáu,lan7-chiau2,lān-tsiáu,lan7-tsiau2,13525
lān-mōa,lan7-moa7,lān-muā,lan7-mua7,13526
ngó͘,ngoo2,ngóo,ngoo2,13527
ngó͘-á,ngoo2-a2,ngóo-á,ngoo2-a2,13528
chhio,chhio,tshio,tshio,13529
chhio-ko,chhio-ko,tshio-ko,tshio-ko,13530
chhio-tiô,chhio-tio5,tshio-tiô,tshio-tio5,13531
chhio-ke,chhio-ke,tshio-ke,tshio-ke,13532
chhio-koe,chhio-koe,tshio-kue,tshio-kue,13532
kauh,kauh,kauh,kauh,13533
kauh-pûi,kauh-pui5,kauh-puî,kauh-pui5,13534
phiat,phiat,phiat,phiat,13535
phiat-á,phiat-a2,phiat-á,phiat-a2,13536
kán,kan2,kán,kan2,13537
phín,phin2,phín,phin2,13538
phín-á,phin2-a2,phín-á,phin2-a2,13539
kám,kam2,kám,kam2,13540
kám-á,kam2-a2,kám-á,kam2-a2,13541
kám-á-tiàm,kam2-a2-tiam3,kám-á-tiàm,kam2-a2-tiam3,13542
kám-ô͘,kam2-oo5,kám-ôo,kam2-oo5,13543
the,the,the,the,13544
theⁿ,thenn,thenn,thenn,13544
the-í,the-i2,the-í,the-i2,13545
theⁿ-í,thenn-i2,thenn-í,thenn-i2,13545
chhōa,chhoa7,tshuā,tshua7,13546
chhōa-lō͘,chhoa7-loo7,tshuā-lōo,tshua7-loo7,13547
chhōa-lō͘-ke,chhoa7-loo7-ke,tshuā-lōo-ke,tshua7-loo7-ke,13548
chhōa-lō͘-koe,chhoa7-loo7-koe,tshuā-lōo-kue,tshua7-loo7-kue,13548
chhōa-thâu,chhoa7-thau5,tshuā-thâu,tshua7-thau5,13549
"ńg",ng2,ńg,ng2,13550
bái,bai2,bái,bai2,13551
bái-châi,bai2-chai5,bái-tsâi,bai2-tsai5,13552
bái-chhiú,bai2-chhiu2,bái-tshiú,bai2-tshiu2,13553
bái bī,bai2 bi7,bái bī,bai2 bi7,13554
bái-cháiⁿ,bai2-chainn2,bái-tsáinn,bai2-tsainn2,13555
bái-kâu,bai2-kau5,bái-kâu,bai2-kau5,13556
chhit-thô,chhit-tho5,tshit-thô,tshit-tho5,13557
thit-thô,thit-tho5,thit-thô,thit-tho5,13557
chhit-thô-lâng,chhit-tho5-lang5,tshit-thô-lâng,tshit-tho5-lang5,13558
thit-thô-lâng,thit-tho5-lang5,thit-thô-lâng,thit-tho5-lang5,13558
chhit-thô-gín-á,chhit-tho5-gin2-a2,tshit-thô-gín-á,tshit-tho5-gin2-a2,13559
thit-thô gín-á,thit-tho5 gin2-a2,thit-thô gín-á,thit-tho5 gin2-a2,13559
chhit-thô-mi̍h,chhit-tho5-mih8,tshit-thô-mi̍h,tshit-tho5-mih8,13560
chhit-thô-mn̍gh,chhit-tho5-mngh8,tshit-thô-mn̍gh,tshit-tho5-mngh8,13560
thit-thô-mi̍h,thit-tho5-mih8,thit-thô-mi̍h,thit-tho5-mih8,13560
thit-thô-mn̍gh,thit-tho5-mngh8,thit-thô-mn̍gh,thit-tho5-mngh8,13560
chhit-thô-mih-á,chhit-tho5-mih-a2,tshit-thô-mih-á,tshit-tho5-mih-a2,13561
thit-thô-mih-á,thit-tho5-mih-a2,thit-thô-mih-á,thit-tho5-mih-a2,13561
chhit-thô-cha-bó͘,chhit-tho5-cha-boo2,tshit-thô-tsa-bóo,tshit-tho5-tsa-boo2,13562
liap,liap,liap,liap,13563
nih,nih,nih,nih,13564
nih-nih-khòaⁿ,nih-nih-khoann3,nih-nih-khuànn,nih-nih-khuann3,13565
nih-ba̍k,nih-bak8,nih-ba̍k,nih-bak8,13566
kûn,kun5,kûn,kun5,13567
chang,chang,tsang,tsang,13568
siāⁿ,siann7,siānn,siann7,13569
siāⁿ-nâ,siann7-na5,siānn-nâ,siann7-na5,13570
thiāu,thiau7,thiāu,thiau7,13571
thiāu-á,thiau7-a2,thiāu-á,thiau7-a2,13572
chhoh,chhoh,tshoh,tshoh,13573
tò͘,too3,tòo,too3,13574
tò͘-chóa,too3-choa2,tòo-tsuá,too3-tsua2,13575
kheh,kheh,kheh,kheh,13576
khoeh,khoeh,khueh,khueh,13576
kheh-sio,kheh-sio,kheh-sio,kheh-sio,13577
khoeh-sio,khoeh-sio,khueh-sio,khueh-sio,13577
lêng,leng5,lîng,ling5,13578
bāu,bau7,bāu,bau7,13579
bāu mī,bau7 mi7,bāu mī,bau7 mi7,13580
thē,the7,thē,the7,13581
tāi,tai7,tāi,tai7,13582
tāi-á,tai7-a2,tāi-á,tai7-a2,13583
hiat,hiat,hiat,hiat,13584
chhê,chhe5,tshê,tshe5,13585
khiū,khiu7,khiū,khiu7,13586
khiū-teh-teh,khiu7-teh-teh,khiū-teh-teh,khiu7-teh-teh,13587
mau,mau,mau,mau,13588
khat,khat,khat,khat,13589
khat-á,khat-a2,khat-á,khat-a2,13590
chāⁿ,chann7,tsānn,tsann7,13591
chāⁿ hî,chann7 hi5,tsānn hî,tsann7 hi5,13592
chāⁿ hû,chann7 hu5,tsānn hû,tsann7 hu5,13592
phu̍t-phu̍t-thiàu,phut8-phut8-thiau3,phu̍t-phu̍t-thiàu,phut8-phut8-thiau3,13593
am-po͘-chê,am-poo-che5,am-poo-tsê,am-poo-tse5,13594
pit,pit,pit,pit,13595
pit-chhe,pit-chhe,pit-tshe,pit-tshe,13596
pit-hûn,pit-hun5,pit-hûn,pit-hun5,13597
pit--khui,pit--khui,pit--khui,pit--khui,13598
chhiāng-tú-chhiāng,chhiang7-tu2-chhiang7,tshiāng-tú-tshiāng,tshiang7-tu2-tshiang7,13599
chha̍p-chha̍p-lo̍h,chhap8-chhap8-loh8,tsha̍p-tsha̍p-lo̍h,tshap8-tshap8-loh8,13600
chha̍p-chha̍p-tih,chhap8-chhap8-tih,tsha̍p-tsha̍p-tih,tshap8-tshap8-tih,13601
in,in,in,in,13602
tēng,teng7,tīng,ting7,13603
tēng-khok-khok,teng7-khok-khok,tīng-khok-khok,ting7-khok-khok,13604
tēng-tauh,teng7-tauh,tīng-tauh,ting7-tauh,13605
siān,sian7,siān,sian7,13606
thún,thun2,thún,thun2,13607
thún-ta̍h,thun2-tah8,thún-ta̍h,thun2-tah8,13608
bu̍t,but8,bu̍t,but8,13609
but,but,but,but,13609
siûⁿ,siunn5,siûnn,siunn5,13610
sìm,sim3,sìm,sim3,13611
ham,ham,ham,ham,13612
chhím,chhim2,tshím,tshim2,13613
làm,lam3,làm,lam3,13614
gàn,gan3,gàn,gan3,13615
gàn-chúi,gan3-chui2,gàn-tsuí,gan3-tsui2,13616
gàn-kǹg,gan3-kng3,gàn-kǹg,gan3-kng3,13617
hiù,hiu3,hiù,hiu3,13618
chhāi,chhai7,tshāi,tshai7,13619
hôe,hoe5,huê,hue5,13620
hân,han5,hân,han5,13621
bū-chúi,bu7-chui2,bū-tsuí,bu7-tsui2,13623
siāng,siang7,siāng,siang7,13624
siāng-lâng,siang7-lang5,siāng-lâng,siang7-lang5,13625
siāng-ûn,siang7-un5,siāng-ûn,siang7-un5,13626
siāng-nî,siang7-ni5,siāng-nî,siang7-ni5,13627
siāng-sî,siang7-si5,siāng-sî,siang7-si5,13628
siāng-tô͘,siang7-too5,siāng-tôo,siang7-too5,13629
siāng-khoán,siang7-khoan2,siāng-khuán,siang7-khuan2,13630
peh,peh,peh,peh,13631
peh-soaⁿ,peh-soann,peh-suann,peh-suann,13632
peh lâu-thui,peh lau5-thui,peh lâu-thui,peh lau5-thui,13633
peh-koân-peh-kē,peh-koan5-peh-ke7,peh-kuân-peh-kē,peh-kuan5-peh-ke7,13634
n̂g-ki-á-hoe,ng5-ki-a2-hoe,n̂g-ki-á-hue,ng5-ki-a2-hue,13635
lap,lap,lap,lap,13636
thap,thap,thap,thap,13636
niû-kiáⁿ,niu5-kiann2,niû-kiánn,niu5-kiann2,13637
iap-thiap,iap-thiap,iap-thiap,iap-thiap,13638
chhèⁿ,chhenn3,tshènn,tshenn3,13639
